,contrast-1,contrast-2,contrast-3,contrast-4,contrast-5,contrast-6,contrast-7,ASM-1,ASM-2,ASM-3,ASM-4,ASM-5,ASM-6,ASM-7,correlation-1,correlation-2,correlation-3,correlation-4,correlation-5,correlation-6,correlation-7,mean-1,mean-2,mean-3,mean-4,mean-5,mean-6,mean-7,dissimilarity-1,dissimilarity-2,dissimilarity-3,dissimilarity-4,dissimilarity-5,dissimilarity-6,dissimilarity-7,homogeneity-1,homogeneity-2,homogeneity-3,homogeneity-4,homogeneity-5,homogeneity-6,homogeneity-7,energy-1,energy-2,energy-3,energy-4,energy-5,energy-6,energy-7,skewness-1,skewness-2,skewness-3,skewness-4,skewness-5,skewness-6,skewness-7,kurtosis-1,kurtosis-2,kurtosis-3,kurtosis-4,kurtosis-5,kurtosis-6,kurtosis-7,variance-1,variance-2,variance-3,variance-4,variance-5,variance-6,variance-7,label
0,91.2125,11566.524999999998,41.362500000000004,350.81250000000006,7.287499999999999,44.47500000000001,31.070588235294117,0.0084375,0.02007812499999999,0.007890625000000002,0.0036718750000000015,0.028437499999999984,0.007265625000000001,0.0067512495194156094,0.8654567391766554,0.20675020409429926,0.9368484258446719,0.5457845633309913,0.8754338382482749,0.910933322652675,0.7159486210145003,211.04,143.54,188.3,194.84191176470588,191.8,165.97,211.3910034602076,6.8125,69.225,5.387500000000001,9.887500000000003,2.0874999999999995,5.800000000000001,4.309803921568627,0.16206275168631568,0.13336762323538323,0.16819293561599002,0.14189065077391788,0.3813638559373852,0.12272245234620999,0.2096985843813845,0.09185586535436918,0.1416973006094329,0.08882919002219936,0.060595998217704124,0.16863421954040048,0.0852386356061616,0.08216598760689005,-0.6723181183081844,-0.7299482370355446,0.02215799278940354,-2.4942313946724766,0.8273957937346645,0.16106143091369798,-1.4427272931514694,-0.8286522414517963,-0.9689156069297145,-1.2579414242460656,19.671229163938364,0.5115214189733894,-0.8152401888673428,2.0632939427962746,338.28121212121215,8179.442828282829,332.2323232323232,504.14096754938134,30.8080808080808,247.94858585858583,61.58616878123798,1
1,71.1125,927.6374999999999,51.7875,13.7375,10.350000000000001,45.349999999999994,225.44166666666666,0.007265625000000001,0.00953125,0.009375000000000001,0.0039409722222222224,0.012343750000000002,0.009062500000000001,0.002751736111111112,0.9173683887062748,0.015703224793506127,0.6472764868550789,0.9798402873722092,0.9709232653383727,0.7058245204343709,0.6682870874529098,190.53,144.8,126.92,123.79411764705883,120.42,120.72,168.35294117647058,7.0625,9.8125,6.7125,3.0708333333333333,2.625,6.450000000000001,12.858333333333336,0.12298889766755429,0.20967448008654596,0.04292028865224347,0.24150889661063032,0.27311917634223987,0.030838735101217644,0.06954918480066308,0.0852386356061616,0.09762812094883318,0.09682458365518543,0.06277716322216402,0.11110243021644486,0.09519716382329886,0.05245699296672572,-0.9378394691412816,-4.810914331571448,-0.18435688689501128,0.5321890764387521,0.4570687137622816,-0.033958224253525834,0.26472364093491846,0.11795002692938494,23.46171837726099,-0.618159391255749,-0.7512081699362092,-0.8925796431556803,-1.2750416422191058,-1.0754028476038604,460.7768686868686,713.4545454545455,99.97333333333331,348.73974386802695,175.88242424242424,97.19353535353537,323.64619057955287,1
2,28.1125,29.9375,16.725,22.975,9.9625,66.41250000000001,83.51764705882351,0.008046875000000002,0.008750000000000003,0.012265625000000002,0.0030642361111111113,0.010859375000000003,0.007812500000000002,0.0028450595924644365,0.7974465795187106,0.6137404380094732,0.6786743515850145,0.9793985605145801,0.9452688594317008,0.7463173974972539,0.8849853865966704,117.4,178.36,174.93,143.90073529411765,163.04,142.46,182.45328719723184,4.5375000000000005,4.7875000000000005,3.4750000000000005,3.816666666666667,2.5125,7.1625000000000005,7.243137254901961,0.14573076944186641,0.10873969933992225,0.19290567893577254,0.22273846574084488,0.30786911458970284,0.06921514538379483,0.13700371872580797,0.08970437559004578,0.09354143466934854,0.11075028216668345,0.05535554273161009,0.10420832500333169,0.08838834764831845,0.05333910003425664,0.2292787152295949,0.2709262955909222,-0.5169363277905914,-0.1551115141274984,1.00925899370794,0.45255398109040906,-0.99418668139336,-0.4699123553459117,-0.8430856553384047,-0.719403760006498,-0.9505758592469808,-0.0819188572893439,-0.7018146688780984,0.3049705593690164,79.57575757575758,46.67717171717171,30.18696969696969,570.4218444757977,90.34181818181817,155.72565656565658,366.658400615148,1
3,189.3625,593.9000000000001,101.0375,132.95833333333337,162.41250000000002,119.6,37.98739495798319,0.006953125000000002,0.00625,0.008046875000000002,0.0034027777777777793,0.007187500000000001,0.007187500000000001,0.0043782218769860895,0.7866614279084108,0.7879571326370268,0.5997711174056919,0.9020597605804656,0.6483078639280578,0.9537036140987205,0.7634404854808737,148.38,119.69,203.71,191.2941176470588,199.94,140.21,66.57720588235294,11.6875,21.325000000000003,8.2625,8.741666666666669,11.212499999999999,8.4,4.911764705882353,0.07892615113402092,0.02762079655930401,0.10999460836037114,0.13485811240091225,0.06366306819228446,0.12117888502241304,0.18043890955870467,0.0833854004007896,0.07905694150420949,0.08970437559004578,0.05833333333333335,0.08477912478906587,0.08477912478906587,0.06616813339505724,-0.5591610736107139,-0.08942688145897434,-0.7264543492842771,-2.0945220631381303,-0.5633092929172184,0.06771428514637529,1.1191076130342623,-0.606013885941802,-1.3112363759882462,0.03431408120573787,4.898550492581968,-1.0515642264667746,-0.8205247445373591,1.2908317779974237,453.389494949495,1492.9231313131315,149.82414141414142,756.451920989798,291.4913131313131,1270.470606060606,89.74309474712393,1
4,189.4,2361.7625,110.9125,730.1458333333335,71.6625,350.5625,155.30196078431374,0.006953125000000002,0.006953125000000002,0.006875000000000001,0.0031510416666666674,0.008203125000000002,0.006875000000000001,0.0023990772779700115,0.712317089147147,0.16634307791188993,0.7273964040857513,0.5645299449316719,0.6789106597474426,0.3330510284631978,0.8338871792644821,144.76,139.01,127.29,208.84191176470588,121.2,127.89,157.32179930795849,12.95,28.637500000000003,9.6125,10.054166666666669,7.737500000000001,16.8375,10.352941176470587,0.03640545570965679,0.033101111419361,0.034532089685209356,0.16870610877350792,0.051533655984989976,0.009196370134309502,0.07728325701229709,0.0833854004007896,0.0833854004007896,0.082915619758885,0.05613413993878117,0.090571104663684,0.082915619758885,0.04898037645802665,0.11198972215300088,-0.20782319679112068,-0.12039455413198995,-4.446623083254065,-0.04632890285454867,0.142869074824709,-0.33206304928935637,-0.985662650129377,3.4627525417230247,-1.0937941459629217,25.63449291482397,-0.9359700109859528,-1.0387616880107153,-0.8350821491105669,416.1236363636364,2216.5554545454543,244.43020202020202,1112.5763919036249,143.49494949494948,288.96757575757573,508.50372452902735,1
5,89.925,42.300000000000004,12.725,70.87083333333334,37.5,9.325000000000001,7.218487394957982,0.007031250000000001,0.026015625,0.009921875000000002,0.0030729166666666665,0.012734375000000003,0.018750000000000003,0.01021290869288892,0.8731172175385374,0.4657067070860174,0.8933796960588193,0.8776678551429008,0.6301775147928994,0.8432081380440951,0.7853532649208679,127.54,180.02,182.34,163.27205882352942,163.24,188.59,180.1985294117647,7.65,4.25,2.925,6.5791666666666675,4.5,2.55,2.2436974789915967,0.08901651084504801,0.24850693201767704,0.24944588330743284,0.11124377635920704,0.22319471955188203,0.28760553992906934,0.30857950615736085,0.08385254915624211,0.16129359875704927,0.09960860906568268,0.05543389456520863,0.11284668803292369,0.13693063937629155,0.1010589367294596,-0.48116185275557927,2.72961118525118,-0.20881847109759294,1.0883848101589633,-1.9576663280205613,-0.8849323081503256,-0.2818233635828208,-0.7701612736017931,9.252835645229586,-0.931121675573825,1.795866519958767,4.748232621007156,-0.32280132764213,-0.6240366222318561,393.13979797979795,55.575353535353536,60.368080808080805,319.32792489689604,62.08323232323233,33.35545454545455,18.860809637508137,1
6,42.900000000000006,44.525,45.962500000000006,9.691666666666666,2.4250000000000003,133.37500000000003,155.6078431372549,0.008203125000000002,0.008125000000000002,0.011015625000000001,0.003932291666666667,0.022109375,0.007500000000000003,0.002283737024221453,0.7825284552201568,0.8787312400683966,0.5774750052248255,0.9870367701605695,0.9784096600077904,0.1604969354597597,0.9220709737312854,113.24,188.81,197.19,131.88970588235293,190.44,191.17,150.45328719723184,5.775,5.15,6.0125,2.533333333333333,1.1,10.575000000000003,10.862745098039216,0.09768933916173612,0.19051404457004906,0.0946764126992555,0.28926545953303484,0.5754411764705882,0.033513892480666004,0.047629849623987336,0.090571104663684,0.09013878188659974,0.10495534764841666,0.06270798726371839,0.14869221566712898,0.08660254037844388,0.04778846120374094,0.38260721549263,-0.8597983879194836,-0.8591295640531535,-0.06106331975385011,-0.2927635284042486,-0.3439032749698543,-0.14334491806080946,-0.7245328977432024,0.6974613961614247,-0.0861157184728798,-1.1484619055286696,-0.9547347470970151,-0.8581408066227669,-0.9767574284873448,117.01252525252525,199.48878787878786,60.76151515151515,379.8032884740612,57.1579797979798,92.64757575757575,1107.4709006151481,1
7,156.6125,5932.775,107.3,97.02499999999999,249.15,62.125,418.4980392156864,0.007421875000000002,0.007734375000000002,0.006953125000000002,0.0037500000000000003,0.0064062500000000005,0.0075781250000000015,0.0021145713187235684,0.8206047359368902,0.08433101770751504,0.874375784556812,0.9512885101813487,0.9007933619351268,0.8065236940349347,0.6931110247378,134.19,81.74,85.7,177.5441176470588,154.93,71.36,102.78546712802768,11.137500000000001,40.050000000000004,9.175,7.441666666666666,13.95,6.625,18.584313725490198,0.04380281669777228,0.11647581778968151,0.050915459409233185,0.1755497346640257,0.023396029220944,0.11434904458729664,0.016686105810349666,0.0861503047005639,0.08794529549668931,0.0833854004007896,0.06123724356957946,0.08003905296791061,0.08705242673240075,0.04598446823356304,-0.29000997048472404,1.7284702824393579,0.3695928886685502,-1.0967957126335957,0.10649565666130077,0.9200518405897058,0.06061201896649873,0.16574283159075565,2.5702695218872913,-1.0913454637562097,0.129121522556928,-1.1573948349581553,0.0533130586313213,-1.084215069814751,478.45848484848483,3748.133737373736,440.89898989898984,953.5478619492078,1344.0253535353536,177.30343434343436,751.0371491733948,1
8,41.9125,122.23750000000001,34.7,82.35833333333332,232.91250000000002,41.175000000000004,40.917647058823526,0.007265625000000002,0.0071875,0.007421875000000001,0.0027517361111111115,0.008046875000000002,0.008359375000000002,0.0029296424452133793,0.9505235340148398,0.7699293969219323,0.8756549559406,0.8913080088032486,0.8961936812645868,0.7414802882643903,0.9652155612327941,118.26,80.07,77.69,142.27205882352942,93.62,69.84,103.719723183391,5.3625,9.5125,4.9750000000000005,7.375,11.1875,5.525,5.0588235294117645,0.1515086720517019,0.09200447159022102,0.1295421543529087,0.11372497165203699,0.165450681559869,0.11032896218340216,0.1776952190102173,0.08523863560616161,0.08477912478906585,0.0861503047005639,0.05245699296672572,0.08970437559004578,0.09142961773954872,0.05412617153663631,-0.006423875994910103,0.008580688528010725,0.15253779223819228,0.23070881198173482,1.0716471204851308,0.4096115367599333,0.18977632393911498,-0.9841198672397287,-1.431173272434048,-0.9596607883500137,-1.093152632926208,-0.1041624820148348,-0.8123205768817092,-1.3967880520515545,434.41656565656564,284.2677777777778,134.64030303030302,389.5936075537226,1140.1167676767677,88.11555555555557,567.0982554786619,1
9,164.6125,117.13750000000002,47.9375,281.1041666666667,65.53750000000001,48.93750000000001,3.6680672268907566,0.0075781250000000015,0.007500000000000002,0.009609375000000002,0.0031423611111111114,0.006953125000000001,0.007890625000000002,0.014644092931290166,0.6616870145674132,0.7801408549631441,0.478422448915406,0.5319040954994741,0.9112528353697145,0.7526846780972355,0.9075247056320631,81.77,89.06,65.14,141.07720588235293,117.9,80.16,172.75735294117646,10.6875,8.287500000000001,5.4125,8.179166666666667,6.8625,6.1125,1.457983193277311,0.0542052648836166,0.1184668003599111,0.1585936777225,0.15922702069965627,0.10152595258366814,0.0907639326737672,0.4693348221029882,0.08705242673240075,0.08660254037844388,0.09802741963348827,0.05605676686280713,0.0833854004007896,0.08882919002219936,0.12101278003289638,0.7689281586725146,0.8206688216783123,1.1973835184832455,0.7739156707740349,-0.2972461263846612,0.3453195052819205,0.6631760378345899,-0.6467321007414504,0.54295098497286,3.059502786964667,16.521052123998494,-0.6844859231791749,0.27141559631774914,-0.36849241047913717,270.4819191919192,287.309494949495,53.89939393939394,407.163758953766,378.57575757575756,112.60040404040404,19.27669850227914,1
